Altitude (ft),Speed (mph),Fuel (gal/hr)
496.5943,33.55404,0.4061652
496.6243,33.55404,0.4061652
495.8948,32.93267,0.531883
496.8412,33.55404,0.5345204
497.2071,32.93267,0.5459493
497.2619,33.55404,0.2320944
498.276,32.93267,0.3639662
498.4179,32.3113,0.2830848
498.9853,31.68993,0.1925329
498.0967,31.06856,0.1854997
497.8531,30.44719,0.2022035
498.0631,29.82582,0.2022035
498.4147,29.20445,0.1986869
497.3733,28.58307,0.1978077
496.1069,27.9617,0.199566
495.7415,27.34033,0.2013243
495.8702,26.09759,0.1986869
496.4553,25.47622,0.2804474
495.8886,24.23348,0.2611062
495.4831,23.6121,0.2628645
494.5506,22.36936,0.2725351
495.5781,18.64114,0.2716559
496.7823,15.53428,0.2769308
495.7833,13.04879,0.2822057
494.7755,11.18468,0.3666037
494.8842,7.456454,0.3208881
494.1839,4.97097,0.2883597
493.6743,2.485485,0.2980303
494.0307,1.242742,0.2874806
494.1325,0.6213712,0.2830848
495.8163,0,0.2813266
496.9035,0,0.2760517
497.7077,0,0.2707768
498.4147,0.6213712,0.3252838
499.6833,1.242742,0.3296795
499.093,1.242742,0.3217672
499.6781,1.242742,0.3551748
499.8291,1.242742,0.3648454
500.2342,0,0.3824283
501.6413,0,0.3569331
502.3766,0,0.3349544
503.16,0,0.3288004
502.0074,0,0.3252838
502.067,0,0.3120967
502.0718,0.6213712,0.3762743
502.7098,3.728227,0.9503562
502.8971,6.835083,0.6444137
502.819,8.077826,0.640897
502.5857,9.320568,0.6655131
502.7831,10.56331,0.8290342
502.2501,12.42742,0.8782663
502.4503,14.29154,0.973214
502.7995,16.77702,0.6233141
501.8586,17.39839,0.640897
502.5819,18.64114,0.6558425
502.4295,19.26251,0.2769308
503.2735,19.26251,0.2136323
503.7427,18.64114,0.2707768
503.8326,17.39839,0.4457268
503.3418,16.77702,0.3270421
502.2321,16.77702,0.5811152
502.8538,17.39839,1.040908
503.9071,18.01976,1.108602
504.0216,19.26251,0.5090252
505.7518,19.26251,0.2874806
506.3657,19.26251,0.5046295
503.8763,19.88388,0.1494547
507.4312,19.26251,0.1960494
506.0359,18.64114,1.120911
506.1781,21.12662,1.7284
505.7171,22.99073,1.520043
505.4099,24.85485,1.019809
506.106,26.09759,0.9626643
506.9148,26.71896,0.4316604
506.6197,26.71896,0.4677054
506.106,26.71896,0.5899066
504.5669,27.34033,0.616281
505.8743,27.34033,0.773648
505.9168,27.9617,0.670788
505.649,28.58307,0.6954041
505.3467,29.20445,0.7033164
504.2998,29.82582,1.01805
503.4133,31.06856,1.073437
503.3724,31.06856,0.2602271
502.3788,30.44719,0.3982529
500.8449,30.44719,0.5547408
501.0049,30.44719,0.6927666
501.4421,30.44719,0.7235367
501.1823,31.06856,0.725295
499.8233,31.68993,0.6048521
496.4641,32.3113,0.1890163
494.4617,32.3113,0.2461607
491.3572,32.93267,0.296272
489.6325,33.55404,0.610127
488.8143,33.55404,0.6417762
490.0999,33.55404,0.6602383
491.1183,33.55404,0.6549634
493.3069,33.55404,0.5512242
495.3838,32.3113,0.5969398
495.4124,31.68993,0.6435345
495.8908,31.06856,0.7376031
498.4572,31.06856,0.7261742
498.9937,31.68993,0.6197976
498.5469,32.3113,0.5811152
497.6156,31.68993,0.2426441
498.6863,31.68993,0.3666037
499.4474,31.68993,0.3692411
499.782,31.68993,0.4026486
499.0189,31.68993,0.4633097
499.6258,31.68993,0.6795794
500.3129,31.68993,0.4800134
499.7672,31.68993,0.5767194
500.2672,31.68993,0.5688071
501.9315,31.68993,0.2189072
500.4196,31.06856,0.3375919
501.2867,31.06856,0.374516
500.9525,31.06856,0.4193524
500.1811,31.06856,0.5099044
501.0704,31.06856,0.6839752
501.7627,31.68993,0.2936346
501.0974,31.68993,0.3982529
500.2906,31.68993,0.4140775
500.4504,31.68993,0.4782552
499.7562,31.68993,0.4369353
500.4522,31.68993,0.3393502
501.0808,31.68993,0.567928
501.2909,31.68993,0.4158358
502.8698,31.68993,0.422869
503.8008,31.06856,0.2909971
505.4728,30.44719,0.374516
506.6951,30.44719,0.3894615
506.6012,30.44719,0.6197976
506.4328,31.06856,0.6066104
505.6044,31.06856,0.3551748
504.9774,31.06856,0.1476964
504.2661,31.06856,0.1969286
504.1418,30.44719,0.1969286
505.0165,29.82582,0.1951703
504.442,29.20445,0.2540731
505.1849,27.34033,0.2655019
505.9218,26.09759,0.27781
505.9118,26.09759,1.948186
506.3159,27.34033,1.927087
505.5403,29.20445,1.869942
505.4828,31.06856,0.9573894
506.2099,31.68993,0.5644114
505.1172,31.68993,0.2241821
505.1268,31.68993,0.6839752
502.8344,31.68993,0.5591365
503.5048,32.3113,0.4105609
506.12,31.68993,0.4184732
503.1271,32.3113,0.2980303
503.4303,32.3113,0.3129758
503.2643,32.3113,0.4000112
501.411,31.68993,0.2769308
501.1209,31.68993,0.2769308
498.5345,31.06856,0.5714446
499.4354,31.06856,0.2795683
499.8327,30.44719,0.3129758
498.0257,30.44719,0.3859449
499.2798,29.82582,0.3393502
497.5677,29.82582,0.2250612
498.0351,29.82582,0.3639662
497.185,29.82582,0.3850657
498.146,29.82582,0.2997886
498.0601,29.20445,0.1881371
498.4211,29.20445,0.3877032
498.5543,29.20445,0.4193524
498.1282,29.20445,0.416715
498.4762,29.20445,0.4158358
497.9312,29.20445,0.4114401
498.317,29.20445,0.5204541
498.0743,29.82582,0.4369353
496.5999,29.82582,0.4378144
495.8053,29.82582,0.4386936
495.9781,29.82582,0.4404519
495.5308,29.82582,0.435177
495.2322,29.82582,0.4096818
494.4895,29.82582,0.4079235
495.5004,29.82582,0.2813266
496.4363,29.82582,0.2971512
495.6371,29.82582,0.2646228
496.8402,29.20445,0.2866014
494.6569,29.20445,0.3490207
496.1195,28.58307,0.4668263
497.2215,28.58307,0.4685845
497.6648,29.20445,0.4747386
498.9897,29.20445,0.5670488
494.4829,29.20445,0.5714446
495.8868,29.82582,0.5723237
501.3408,29.82582,0.4088027
502.1291,29.82582,0.416715
502.6237,29.82582,0.7173827
498.8038,29.82582,0.670788
501.8292,29.82582,0.2435233
502.4153,29.20445,0.1397841
506.8489,28.58307,0.3498999
507.0518,28.58307,0.332317
506.8481,28.58307,0.3833074
497.2635,28.58307,0.4105609
498.8857,28.58307,0.3164924
499.7001,28.58307,0.1819831
500.8321,28.58307,0.2048409
499.3433,27.9617,0.193412
498.3505,27.34033,0.4088027
499.2584,27.34033,0.399132
495.6704,26.71896,0.2250612
495.6113,26.09759,0.2707768
495.8033,24.85485,0.2725351
494.5999,23.6121,0.2760517
495.38,22.36936,0.2822057
496.6552,19.88388,0.2769308
496.5356,15.53428,0.2233029
494.8005,12.42742,0.2004452
494.7704,8.699197,0.2426441
494.1241,5.592341,0.2927555
495.7655,1.242742,0.2909971
495.0604,0,0.2918763
493.3735,0,0.2857223
493.9304,0,0.2848431
494.42,0,0.344625
494.9869,0,0.3542956
495.5464,0,0.3305587
495.8548,0,0.3305587
495.8742,0,0.3551748
495.8318,0,0.3718785
496.1131,0,0.3850657
495.9005,0,0.3481416
496.2463,0,0.338471
496.3476,0,0.3358336
496.358,0,0.3279213
496.5793,0,0.3279213
496.7771,0,0.326163
496.8198,0,0.3173715
496.2943,0,0.320009
496.2767,0,0.3217672
496.2579,0,0.3182507
496.4113,0,0.320009
497.0152,0,0.2312153
497.5671,1.864114,0.8123304
497.4882,6.835083,1.257178
498.5757,9.941939,1.487514
501.5224,13.04879,1.462019
498.3881,17.39839,1.611474
495.062,19.88388,1.617628
495.4711,21.74799,1.342455
495.4173,22.36936,1.343334
495.3199,24.23348,1.423337
494.3651,26.09759,1.379379
495.4209,27.34033,1.366192
494.9863,28.58307,1.371467
495.3199,29.82582,1.339818
495.1333,30.44719,0.6743046
494.539,31.06856,0.6672714
494.7308,31.06856,0.6338639
495.5598,31.68993,0.2030826
496.8919,31.06856,0.3279213
495.4845,31.06856,0.326163
495.9503,31.06856,0.6971624
495.2639,31.68993,0.7789229
494.4705,32.3113,0.7367239
494.0438,32.93267,0.6576008
494.7682,32.93267,0.65848
493.7796,33.55404,0.6435345
494.0087,33.55404,0.6461719
499.9935,33.55404,0.3437459
499.3565,33.55404,0.3569331
501.2084,32.93267,0.1336301
498.7351,32.93267,0.1863788
500.2372,32.3113,0.1925329
500.1215,31.68993,0.1925329
501.0674,31.06856,0.2874806
502.5683,31.06856,0.4597931
503.3787,31.06856,0.525729
503.2555,31.68993,0.5459493
503.0611,31.68993,0.3894615
502.6506,30.44719,0.2215447
502.5304,27.34033,0.2681394
502.4587,24.23348,0.2751725
503.4449,18.01976,0.2760517
502.7082,13.67017,0.3182507
501.4579,8.699197,0.3657245
501.2526,5.592341,0.4008904
500.2356,1.242742,0.3947363
500.6058,0,0.4184732
501.0398,0,0.3208881
502.2002,0,0.3006678
502.6185,0,0.2804474
502.8452,0,0.2760517
502.9521,0,0.2698977
502.8312,0,0.3015469
501.6381,0,0.344625
501.9028,0,0.3314379
501.4485,0,0.3296795
500.5532,0,0.3288004
499.409,0,0.3244047
498.2055,0,0.326163
499.0087,0,0.3288004
499.08,0,0.3270421
499.0702,0,0.3252838
499.6577,0,0.326163
499.8365,0,0.326163
500.7162,0,0.3244047
502.4976,0,0.3208881
503.5296,0,0.3235255
504.1815,0,0.3244047
504.6732,0,0.3244047
504.0439,0,0.3226464
503.2409,0,0.3244047
502.8867,0,0.3279213
501.9499,0,0.3288004
502.9433,0,0.3252838
503.6232,0,0.3279213
503.6917,0,0.3244047
505.0335,0,0.3252838
505.3583,0,0.3288004
506.1324,0,0.3288004
504.5637,1.864114,1.28619
506.285,6.835083,1.556967
510.167,11.80605,1.529713
502.4535,14.29154,1.396962
501.698,17.39839,1.40927
503.2104,19.26251,1.395204
502.3542,22.36936,1.197396
504.1786,23.6121,1.062887
503.996,24.85485,0.9653018
503.2943,26.09759,0.9820055
502.9814,27.34033,0.8307925
500.2887,27.34033,0.8360673
502.0606,27.9617,0.7367239
501.6729,28.58307,0.6066104
500.4579,29.20445,0.58639
500.1671,29.20445,0.5872692
499.8871,29.82582,0.6145227
500.0728,29.82582,0.5644114
500.8636,30.44719,0.5433119
500.8636,31.06856,0.5477076
500.25,31.06856,0.2180281
499.137,31.06856,0.2646228
499.2059,31.06856,0.3138549
498.9939,31.06856,0.3252838
497.9283,31.06856,0.4211107
497.4225,31.06856,0.4255064
496.704,31.06856,0.4369353
497.2557,30.44719,0.4334187
497.9468,31.06856,0.5160584
497.8394,31.06856,0.5266082
498.1847,31.06856,0.5705654
500.0726,31.68993,0.5143001
500.5019,31.68993,0.4510016
499.8025,31.68993,0.3657245
500.6391,31.68993,0.326163
500.1787,31.68993,0.2250612
500.6801,31.68993,0.4219898
500.379,31.68993,0.4123192
500.2626,31.68993,0.7226576
500.8449,32.3113,0.9433231
500.9012,32.93267,0.3780326
499.6471,32.3113,0.2250612
500.0093,32.3113,0.374516
499.3515,32.3113,0.4044069
498.8869,32.3113,0.5353996
498.0002,32.3113,0.5186958
496.2657,32.3113,0.4299021
498.98,31.68993,0.4237481
499.1278,32.3113,0.4237481
496.9766,31.68993,0.4808926
496.8278,31.68993,0.4395728
496.8378,31.68993,0.4123192
496.813,32.3113,0.4281439
497.3829,31.68993,0.465068
499.59,32.3113,0.4729803
498.6731,32.3113,0.4940798
498.9904,32.3113,0.495838
499.25,32.3113,0.6197976
499.5201,32.3113,0.4975964
500.693,32.3113,0.4800134
501.4098,32.3113,0.4342979
505.3915,32.3113,0.4395728
503.2313,32.3113,0.4237481
502.8284,31.68993,0.3279213
501.1691,31.68993,0.5600157
500.1665,31.68993,0.477376
500.8722,32.3113,0.3692411
502.389,31.68993,0.3349544
501.4703,31.68993,0.3824283
502.8522,31.68993,0.3912197
503.2012,31.68993,0.4307813
503.2823,31.68993,0.3103383
503.7081,31.06856,0.1723125
503.4644,31.06856,0.193412
503.1876,30.44719,0.3463833
503.521,29.82582,0.3050635
500.862,29.82582,0.5934232
501.6541,29.82582,0.9776098
502.526,30.44719,0.5239707
502.1563,31.06856,0.5222124
503.3094,31.06856,0.3498999
503.2333,31.06856,0.2989095
502.2567,30.44719,0.199566
501.5232,30.44719,0.3604496
502.6528,30.44719,0.3191298
503.6136,30.44719,0.5248498
506.2394,30.44719,0.4932006
504.451,30.44719,0.3797908
502.8646,30.44719,0.4079235
500.0606,31.06856,0.5732028
501.7673,31.06856,0.3964946
503.4037,31.06856,0.3182507
503.1758,30.44719,0.4940798
504.146,31.06856,0.5248498
504.0146,31.06856,0.3833074
503.4676,31.06856,0.3542956
500.2438,31.06856,0.4756177
500.3986,31.06856,0.5775986
502.4279,31.06856,0.6400179
495.6978,31.68993,0.3938572
494.8912,31.68993,0.5512242
494.5097,31.68993,0.3173715
493.2059,31.68993,0.1837414
493.2386,32.3113,0.1881371
486.9841,31.68993,0.2004452
485.4023,31.68993,0.1978077
484.0108,31.68993,0.3182507
483.2693,31.68993,0.338471
483.1902,31.68993,0.392978
482.9305,31.68993,0.5186958
484.0675,31.68993,0.5661697
480.9568,32.3113,0.4518808
480.1849,32.3113,0.4677054
483.9143,32.3113,0.5925441
484.7934,32.3113,0.6013355
485.5089,32.3113,0.1468173
485.7307,31.68993,0.199566
486.6178,31.06856,0.1986869
486.6629,30.44719,0.3094592
485.4169,29.82582,0.1828623
485.8931,29.20445,0.2013243
485.8056,29.20445,0.4026486
490.816,28.58307,0.1617628
491.5901,28.58307,0.1986869
490.5482,27.9617,0.2637436
493.8061,26.71896,0.2690185
486.4228,26.09759,0.2795683
488.1741,25.47622,0.27781
481.9763,24.85485,0.2795683
482.7352,23.6121,0.2918763
483.7333,21.74799,0.2795683
482.1021,19.88388,0.27781
482.67,16.15565,0.1854997
485.8751,11.80605,0.193412
485.9071,8.077826,0.2822057
487.6619,3.728227,0.3709994
489.8073,1.242742,0.2830848
489.9938,0,0.2400067
490.9185,0,0.2408859
493.116,0,0.2320944
494.744,0,0.2716559
494.4218,0.6213712,0.2734143
493.0559,1.864114,0.3050635
491.947,2.485485,0.5969398
489.9417,4.97097,0.6602383
490.7369,6.835083,0.7525485
489.5811,9.320568,0.9960718
488.0628,11.80605,0.7762855
481.2949,13.04879,0.6918875
479.9854,14.91291,0.8272759
481.2917,16.15565,0.7217785
482.7148,17.39839,0.1863788
481.1515,17.39839,0.4008904
481.0329,18.01976,0.4501225
475.6277,18.64114,0.5353996
478.5493,18.64114,0.1556087
477.964,18.01976,0.6997998
476.0182,18.01976,0.6830961
475.8422,19.26251,0.3657245
477.0606,18.64114,0.2593479
474.919,17.39839,0.2866014
473.5393,16.77702,0.290118
474.558,15.53428,0.2980303
474.5864,13.67017,0.3208881
474.123,12.42742,0.3709994
475.9549,9.320568,0.4017695
476.3872,6.213712,0.3560539
475.3918,1.864114,0.3138549
474.3471,0,0.3085801
473.2139,0,0.2989095
471.9644,0,0.2874806
472.6704,0,0.2830848
471.8034,0,0.2813266
471.3122,0,0.2848431
471.7537,0,0.3578122
472.171,0,0.3340753
470.8594,0,0.3331961
469.8802,0,0.332317
470.3686,0,0.3305587
470.9221,0,0.326163
471.7689,0,0.3288004
472.3268,0,0.3235255
472.8158,0,0.3244047
473.3541,0,0.326163
473.6859,0,0.3288004
474.2842,0,0.3279213
474.6184,0,0.3226464
474.9843,0,0.3191298
475.2588,0,0.3182507
475.2332,0,0.3164924
474.1094,2.485485,1.016292
476.4032,5.592341,1.167505
476.6772,8.699197,1.219375
477.9375,11.18468,1.084866
479.8963,13.67017,0.9600269
478.4772,16.15565,1.007501
479.7958,18.01976,0.9679391
478.5188,19.26251,0.4184732
477.8905,18.64114,0.2444024
479.6564,18.01976,0.5037504
480.581,17.39839,0.4501225
480.5468,16.77702,0.2109949
480.4987,16.15565,0.2655019
480.939,14.91291,0.2848431
482.0948,13.04879,0.3551748
483.9505,11.18468,0.3358336
485.7886,7.456454,0.3692411
485.1712,3.728227,0.4448476
485.1722,1.864114,0.4000112
485.7301,0.6213712,0.3120967
487.453,0,0.2989095
489.6418,0,0.2848431
491.9338,0,0.2690185
494.5642,0,0.2716559
494.4531,0,0.2698977
494.9645,0,0.3463833
496.0234,0,0.3288004
496.3598,0,0.3288004
496.6213,0,0.3288004
497.4119,0,0.3296795
497.2205,0,0.3288004
497.4902,0,0.3244047
498.0761,0,0.3252838
499.2097,0,0.3226464
499.5858,0,0.3252838
499.9652,0,0.3270421
501.3698,0,0.326163
502.7082,0,0.3226464
504.3895,0,0.3244047
505.9202,1.242742,0.3085801
507.4893,1.864114,0.3666037
509.0268,2.485485,0.3367127
510.182,2.485485,0.3472625
512.3749,1.242742,0.3375919
512.9264,0,0.3437459
513.1158,0,0.3437459
514.0242,0.6213712,0.338471
515.1219,0.6213712,0.3393502
516.2994,1.864114,0.3217672
516.647,3.106856,0.9011241
516.978,5.592341,1.678289
516.9283,9.941939,2.04753
515.6263,13.04879,1.76972
514.4106,16.77702,1.58422
511.974,18.64114,1.624661
508.6075,20.50525,0.5213333
509.0821,21.12662,0.3569331
510.0449,21.12662,0.4580348
509.3314,21.12662,0.2109949
505.9396,21.12662,0.8307925
506.4488,21.74799,0.4369353
505.0883,21.12662,0.1591253
503.4045,20.50525,0.283964
503.2425,18.64114,0.2892389
502.3979,18.01976,0.2874806
503.4619,14.29154,0.290118
502.317,12.42742,0.3534165
501.0948,10.56331,0.3648454
501.351,5.592341,0.399132
500.9661,1.864114,0.3085801
500.0029,0,0.3156132
500.1845,0,0.2857223
501.5458,0,0.2848431
501.372,0,0.2804474
501.8372,0,0.2769308
501.5218,0,0.2760517
502.1065,0,0.3455042
502.2549,0,0.3393502
503.2657,0,0.3367127
503.8658,0,0.3358336
504.8447,0,0.332317
504.9636,0,0.3288004
505.2003,0,0.3279213
504.9081,0,0.3279213
506.2494,0,0.326163
507.1557,0,0.326163
507.7318,0,0.3244047
507.8638,0,0.3270421
508.9875,0,0.3252838
509.8224,0,0.3217672
510.9075,0,0.3235255
511.1955,0,0.3235255
511.638,0,0.3288004
511.3098,0,0.3208881
511.3705,0,0.3252838
511.0887,2.485485,1.50158
511.7474,7.456454,1.592132
512.4572,11.18468,1.524438
511.7129,13.67017,0.8738706
508.8394,14.91291,0.4061652
506.9563,14.91291,0.6558425
507.7825,16.77702,0.7683731
506.3397,17.39839,0.7411196
506.2274,18.64114,0.3833074
507.1217,18.64114,0.3674828
504.9196,18.64114,0.4246273
505.5962,18.64114,0.344625
505.791,19.26251,0.3208881
506.6461,19.26251,0.5397953
508.5901,19.26251,0.2822057
508.1674,18.64114,0.2022035
508.5654,17.39839,0.5811152
509.7667,17.39839,0.4782552
512.1426,17.39839,0.2602271
513.2634,14.29154,0.3041843
513.22,11.18468,0.2769308
514.3776,6.213712,0.3006678
512.7095,2.485485,0.3375919
509.6159,0,0.3103383
510.1258,0,0.3015469
509.8462,0,0.2936346
510.9768,0,0.2813266
512.2125,0,0.283964
511.8519,0,0.3490207
512.702,0,0.3340753
512.864,0,0.3367127
513.0766,0,0.332317
512.1339,0,0.3367127
512.3423,0,0.3296795
511.9722,0,0.3279213
512.89,0,0.3270421
512.7001,0,0.326163
513.7568,0,0.3252838
514.6692,0,0.326163
515.2052,0,0.3226464
515.3918,0,0.3244047
515.576,0,0.3226464
515.6309,0,0.3217672
515.654,0,0.3208881
515.691,0,0.3235255
515.7303,0,0.3288004
515.8889,0,0.3235255
515.7563,0,0.3244047
515.7234,0,0.320009
515.7891,0,0.3244047
516.3146,0,0.3226464
516.4083,1.242742,0.8949701
516.8378,4.349598,1.322235
518.5375,9.320568,1.371467
519.104,11.80605,1.623782
519.7717,14.29154,1.607078
520.388,16.77702,1.267728
523.1277,17.39839,0.5204541
523.7693,18.01976,0.7279325
523.8845,19.26251,0.3622079
523.2996,19.26251,0.1459381
524.1825,17.39839,0.2092366
523.6228,16.15565,0.20572
519.684,16.15565,0.3859449
520.7404,14.91291,0.2180281
519.3435,13.04879,0.332317
520.8828,11.80605,0.3534165
522.5687,7.456454,0.3305587
521.6484,4.349598,0.4026486
523.4221,0.6213712,0.3595705
526.9785,0.6213712,0.4457268
530.5054,2.485485,0.5872692
529.0182,4.97097,0.465068
530.6288,4.97097,0.48353
530.3495,1.864114,0.3129758
531.3813,1.242742,0.3085801
532.2803,0,0.2997886
533.2707,0,0.2918763
534.9802,0,0.2751725
537.0159,0,0.2690185
534.8338,0,0.344625
535.288,0,0.3305587
536.2119,0,0.3235255
535.0807,0,0.3252838
534.4161,0,0.3226464
533.8095,0,0.3252838
532.3858,0,0.3226464
531.226,0,0.3217672
530.5898,0,0.3226464
530.3006,0,0.3147341
531.0621,0,0.3217672
531.231,1.242742,0.5266082
531.9815,3.106856,0.6716672
532.4539,7.456454,0.8896952
531.096,9.320568,0.6954041
533.5312,10.56331,0.4457268
532.2446,11.18468,0.4404519
530.1484,11.80605,0.4202316
530.3879,12.42742,0.2470399
529.6294,12.42742,0.3085801
529.0743,12.42742,0.2619854
529.5669,12.42742,0.2558313
529.292,10.56331,0.2742934
525.7943,9.941939,0.2672602
523.3324,9.320568,0.2602271
521.676,8.077826,0.4096818
521.5422,6.835083,0.3674828
521.3712,4.349598,0.4096818
520.556,3.106856,0.399132
519.1677,1.864114,0.3920989
518.8613,1.242742,0.4026486
517.8593,0,0.3947363
514.2901,0,0.3534165
512.8515,0,0.3472625
513.3307,0,0.3455042
511.6909,0,0.3411084
510.2283,0,0.3375919
508.68,0,0.3375919
507.4429,0,0.332317
506.8938,0,0.3331961
506.1336,0,0.3314379
505.947,0,0.332317
504.8881,0,0.3296795
504.8148,0,0.332317
505.4556,0,0.3331961
505.9366,0,0.3331961
506.2986,0,0.3331961
506.8175,0,0.3314379
506.568,0,0.3296795
506.2878,0,0.3314379
506.1026,0.6213712,0.3235255
505.6723,1.242742,0.3191298
505.3569,2.485485,0.55562
505.446,4.97097,0.8167261
506.0882,6.213712,0.5626531
506.0736,7.456454,0.5239707
506.5726,8.077826,0.8923327
506.6545,9.941939,0.3305587
505.6935,10.56331,0.2989095
505.3435,9.941939,0.2593479
503.2993,9.941939,0.2540731
500.5732,9.320568,0.2619854
502.042,9.320568,0.2619854
502.6239,8.699197,0.4158358
502.4065,8.077826,0.3736368
502.2829,8.077826,0.3560539
500.7787,7.456454,0.3850657
499.9092,7.456454,0.5248498
499.9048,7.456454,0.5450702
500.88,8.077826,0.3885823
500.3329,8.077826,0.3718785
501.1433,7.456454,0.4184732
500.6989,7.456454,0.5125418
500.2849,8.077826,0.4844092
499.9803,8.077826,0.5547408
497.2045,9.941939,0.6136435
495.7112,11.18468,0.4685845
495.1093,11.80605,0.1942911
497.3178,11.18468,0.2593479
497.1266,11.18468,0.338471
496.1253,11.18468,0.3920989
497.2107,10.56331,0.3516582
497.5747,9.320568,0.3569331
496.5969,7.456454,0.3833074
494.74,4.97097,0.4316604
495.6167,3.106856,0.374516
495.8666,1.242742,0.3516582
496.2819,0,0.3428667
495.685,0,0.3560539
495.8534,0,0.3463833
495.7671,0,0.3411084
496.658,0,0.3393502
497.3544,0,0.338471
497.4393,0,0.3358336
497.6264,0,0.3340753
497.5731,0,0.3340753
498.4878,0,0.3296795
498.425,0,0.3244047
498.4938,1.242742,0.5696863
498.8591,5.592341,1.092778
499.0874,8.077826,1.239595
499.5153,11.18468,1.188605
499.8187,13.04879,1.026842
499.3128,14.91291,1.050579
498.4438,16.77702,0.8738706
499.8874,18.01976,0.8316716
500.8155,19.26251,0.7806812
502.7535,20.50525,0.7041955
504.6194,21.12662,0.3463833
506.6395,21.12662,0.5881483
507.1637,21.74799,0.616281
507.9571,22.36936,0.5292456
507.7084,22.36936,0.5424328
508.6031,22.99073,0.5081461
508.3784,22.99073,0.4888049
509.8819,22.99073,0.48353
509.1415,23.6121,0.7173827
507.6101,24.23348,0.6663923
507.5828,24.23348,0.6716672
510.1258,25.47622,0.2918763
510.2507,25.47622,0.2927555
511.763,25.47622,0.2980303
511.925,25.47622,0.2989095
514.1537,25.47622,0.3419876
513.2031,25.47622,0.4140775
509.4748,25.47622,0.4211107
507.8418,25.47622,0.3428667
507.3053,25.47622,0.2496773
506.7416,24.85485,0.2558313
506.6086,24.85485,0.4474851
507.1253,24.85485,0.3956155
507.9308,24.23348,0.3920989
503.9768,24.85485,0.4852883
504.0831,24.85485,0.4888049
503.3648,24.85485,0.4888049
504.0607,24.85485,0.4932006
505.3659,25.47622,0.5266082
506.9486,25.47622,0.199566
506.9649,24.85485,0.1890163
506.8411,24.85485,0.5969398
507.3768,24.85485,0.5582574
509.5116,24.85485,0.5907857
510.2299,24.85485,0.6083687
514.1666,25.47622,0.6083687
511.9949,25.47622,0.8123304
514.9685,26.09759,0.7296907
516.7595,26.71896,0.6910083
517.7029,26.71896,0.5160584
517.9,26.71896,0.4008904
518.0233,26.09759,0.4255064
516.2101,26.71896,0.5846317
515.2965,26.71896,0.6488094
512.3885,26.71896,0.6391388
511.614,26.71896,0.4105609
510.814,26.71896,0.6760629
511.805,27.34033,0.6373805
511.1805,27.34033,0.4949589
511.1296,27.9617,0.2848431
506.8834,26.71896,0.1978077
505.8227,26.09759,0.1916537
503.1111,26.09759,0.320009
502.3742,26.71896,0.616281
502.5268,25.47622,0.3068218
502.0426,26.09759,0.5688071
501.2278,25.47622,0.2136323
498.7636,25.47622,0.2523147
498.7309,24.85485,0.2514356
493.9464,24.23348,0.2373693
493.1563,24.23348,0.2760517
492.6647,23.6121,0.1828623
492.9462,23.6121,0.429023
494.028,23.6121,0.2523147
493.6691,23.6121,0.2558313
493.4318,24.23348,0.8466171
492.7037,24.23348,0.2189072
494.5132,23.6121,0.5573782
493.419,24.23348,0.8483754
492.6991,24.23348,0.6945249
492.6479,24.85485,0.6136435
492.2275,24.85485,0.8685957
490.5008,25.47622,1.520043
488.6225,27.34033,1.370588
495.7152,27.9617,1.683564
492.9698,29.20445,1.695872
494.049,29.82582,1.47081
493.622,31.06856,1.423337
494.2348,31.68993,1.377621
494.1909,32.3113,0.3701203
494.9763,32.3113,1.096294
494.6723,32.3113,1.441799
493.2554,33.55404,0.2804474
493.1559,33.55404,1.135856
491.5423,34.17542,0.5151793
491.3833,34.17542,0.4694637
491.2237,33.55404,0.3314379
492.0739,32.93267,0.5916649
492.3002,32.93267,0.2611062
494.6455,32.93267,0.4246273
495.3764,32.93267,0.3859449
492.2866,31.68993,0.2848431
492.7404,31.68993,0.5477076
493.595,31.68993,0.4131984
495.9519,31.06856,0.1582462
496.8322,30.44719,0.3894615
497.1906,29.82582,0.1758291
498.3401,29.20445,0.199566
499.5153,27.9617,0.2013243
500.0347,24.23348,0.2039617
500.6589,21.12662,0.302426
498.6306,14.91291,0.2769308
502.1209,12.42742,0.3411084
501.7845,11.80605,0.338471
500.407,9.941939,0.3701203
498.3549,7.456454,0.326163
498.0809,3.728227,0.3973738
499.6823,1.242742,0.3490207
500.7734,0,0.3314379
498.5757,0,0.2514356
495.4861,0,0.2268195
493.2854,0,0.2109949
498.1472,0,0.3877032
498.8637,0,0.3859449
498.9903,0,0.386824
499.3673,0,0.38067
499.6729,0,0.3833074
499.76,0.6213712,0.3789117
499.8022,1.242742,0.3718785
499.761,0,0.3947363
499.7634,0,0.3833074
499.7814,1.864114,1.09102
501.71,6.213712,1.149043
497.0973,8.699197,1.949945
497.9163,12.42742,1.73895
495.3728,13.67017,2.035222
497.1298,17.39839,2.204897
500.1359,20.50525,2.223359
501.7587,22.36936,2.326219
502.4439,25.47622,2.383363
506.068,27.9617,2.476553
509.2417,29.82582,2.513477
507.4465,32.3113,2.435233
508.5156,34.17542,1.253661
508.8884,34.79679,2.002693
509.4485,35.41816,2.403584
509.6167,37.28227,1.331905
509.0807,37.90364,0.6312265
510.2763,37.28227,0.7965058
511.791,37.90364,1.165747
512.4755,37.90364,1.129702
